"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 09:35:24 GMT 2021","Tue Aug 10 09:35:26 GMT 2021","2098","python-tests","test_login","","","","test_paginate",""
"passed","Tue Aug 10 09:35:15 GMT 2021","Tue Aug 10 09:35:17 GMT 2021","2133","python-tests","test_login","","","","test_decline_cookies",""
"passed","Tue Aug 10 09:35:34 GMT 2021","Tue Aug 10 09:35:40 GMT 2021","6309","python-tests","test_login","","","","test_editing",""
"passed","Tue Aug 10 09:35:46 GMT 2021","Tue Aug 10 09:35:53 GMT 2021","7429","python-tests","test_registration","","","","test_reg",""
"passed","Tue Aug 10 09:35:40 GMT 2021","Tue Aug 10 09:35:44 GMT 2021","4329","python-tests","test_login","","","","test_delete",""
"passed","Tue Aug 10 09:35:26 GMT 2021","Tue Aug 10 09:35:34 GMT 2021","7682","python-tests","test_login","","","","test_new_article",""
"passed","Tue Aug 10 09:35:17 GMT 2021","Tue Aug 10 09:35:24 GMT 2021","6539","python-tests","test_login","","","","test_logging_in",""
